artist,name,country,gender,genere,year
db859a53-b7ca-4892-bcda-5ef78d2c891f,Vader,PL,,Polish death metal band,1986
f75150f0-d80d-4c34-903b-6acfb47b63ee,Lambchop,US,,,1986
d4310265-7415-4802-b4f3-4b762217efbb,Freedom Call,DE,,,1998
b669c53e-5a1f-4adc-80be-755e64e8115e,Symphony X,US,,,1994
fc01cdec-f2e3-4d43-a1f7-7945ca43618c,Sofa Surfers,AT,,,1996
aaf09f31-bb5c-43e5-9f54-bb6554c33a71,The Crystal Method,,,,1993
84dc4f23-c0b8-4fe1-bbca-a3993ddc8fc2,Primus,,,US rock band,1984
7527f6c2-d762-4b88-b5e2-9244f1e34c46,Deftones,US,,,1988
3fa7095b-4447-465e-a784-14b07789d7a1,hellogoodbye,US,,,2001
eace2373-31c8-4aba-9a5c-7bce22dd140a,Within Temptation,NL,,,1996
b0122194-c49a-46a1-ade7-84d1d76bd8e9,John Lee Hooker,US,Male,,1917
a7c38944-b3fa-4a3d-a4bd-d3b3b06f0cbf,La Oreja de Van Gogh,ES,,,1996
c7788fba-e635-4d8b-a937-01a68ab154e3,Lagwagon,US,,,1990
10c07fca-2678-40b6-9644-cde68d3e9554,Peter Fox,DE,Male,German hip-hop and reggae musician,1971
17e137fb-59e5-4fd7-af48-afc34995396c,Atreyu,US,,,1998
1f064e2d-aa55-4631-8f62-e2c14bbe1f4e,Vitalic,FR,Male,,1976
160629ab-ec18-4931-8c95-02cb92d06186,Foreigner,US,,British/American rock band,1976
848262ad-408e-469a-a7bb-13ef82622b7f,The Feeling,GB,,,2005
cd830a8f-89d2-4e96-96cb-7a497e51d437,Blood Red Shoes,GB,,,2005
66fce392-d89d-4eaa-a346-c50aa1021f00,DJ Vadim,,Male,,
475ae7a5-07de-46a8-a88d-4322259aafa9,Stereo Total,DE,,,1993
ef954679-5ee7-4016-acef-7ac71f2fa3d8,Atmosphere,,,,
e77a126e-7005-47c0-996d-6245372f1a51,Equilibrium,,,dump for unsorted equilibrium releases,
e36e78eb-3ace-4acd-882c-16789e700ab7,Sleater‐Kinney,US,,,1994
5dcdb5eb-cb72-4e6e-9e63-b7bace604965,Bon Jovi,US,,,1983
cba77ba2-862d-4cee-a8f6-d3f9daf7211c,Live,US,,US alt rock band,1990
c0a138e2-cef7-471b-8fbb-524e1076256a,Four Year Strong,US,,,2001
f1c8da15-b408-4149-b863-f1cbe9971f19,Mudvayne,US,,,1996
386b19c6-a3d2-414a-bef2-c178572b1cbe,Moonspell,PT,,,1992
315126eb-86bc-475c-a308-b8edfdd6c08c,Anthrax,GB,,UK anarcho punk band,1980
d547b148-cf1f-421b-9464-ce7411ba44b8,Dave Gahan,GB,Male,,1962
eab76c9f-ff91-4431-b6dd-3b976c598020,Infected Mushroom,US,,,1996
0ef3f425-9bd2-4216-9dd2-219d2fe90f1f,Lenny Kravitz,US,Male,,1964
38f953ac-af97-40b1-b95c-ab35cc0d7a81,Black Kids,US,,,2006
ff865aa0-4603-4f79-ae8b-8735332e2cfa,Switchfoot,US,,,1997
ea854cc1-13fc-4fd0-86a5-d2c7dba06764,Mando Diao,SE,,,1999
614e3804-7d34-41ba-857f-811bad7c2b7a,Dire Straits,GB,,,1977
ddfd9b2f-186e-4b2c-ad09-01aa5380c225,Robin Thicke,US,Male,,1977
5dedf5cf-a598-4408-9556-3bf3f149f3ba,Whitesnake,GB,,,1978
917bc621-ad02-477d-9308-a0304c5f9727,Noah and the Whale,GB,,,2006
0ab49580-c84f-44d4-875f-d83760ea2cfe,Maroon 5,US,,American pop rock band,2002
6f2f87e7-3ce9-4f1c-81dd-6f068a78cf26,The Microphones,US,,,1998
b23e8a63-8f47-4882-b55b-df2c92ef400e,Interpol,US,,NYC post-punk band,1997
e6f8912b-7df9-4aae-b551-2cd03dc29588,Teenage Fanclub,GB,,,1989
149326c2-b8a3-48e3-b3d2-9b5b9593127f,Liz Phair,US,Female,,1967
01e60eba-52df-4694-8f09-39f43abe54e9,Brandy,US,Female,US R&B singer,1979
7cf0ea9d-86b9-4dad-ba9e-2355a64899ea,M.I.A.,GB,Female,hip hop artist Maya Arulpragasam,1975
3533dea4-218c-4fc9-ab6e-2e3dc0ffde6e,Pete Yorn,US,Male,,1974
3b02795b-bd2c-4aac-8f6c-e581514cc2d8,dead prez,US,,,1996
a9416fb3-4d28-4575-abae-f0d160be83ed,Neurosis,US,,a sludge metal band, based in Oakland, California,1985
879a449d-506a-422c-9fb8-8af01d3d04ae,Covenant,SE,,Swedish EBM/Futurepop/Synthpop,1989
23a03e33-a603-404e-bcbf-2c00159d7067,The Offspring,US,,,1984
8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,Portishead,GB,,,1991
e0036453-ce34-4095-af40-8c70ee07cef1,Bedouin Soundclash,CA,,,2001
a49b5d41-7399-49ef-bcb8-a5779a30d2e9,Relient K,US,,,1998
5aca3051-afa2-4f5c-9974-cc9418482a58,,,,,
4ac60dc3-8e50-4c70-be0e-4a4a1298f7ba,Secret Garden,NO,,,
a1ed5e33-22ff-4e7d-a457-42f4309e135f,Aqua,DK,,Danish eurodisco band,1994
985c5cc9-2dc1-49ac-8806-5b66586a2d58,Riverside,,,Polish progressive metal band,2001
8fb6c00f-61d8-4f27-98f9-53e1ba481626,Front 242,BE,,,1981
f9ef7a22-4262-4596-a2a8-1d19345b8e50,Garbage,,,,1994
e6e879c0-3d56-4f12-b3c5-3ce459661a8e,Jeff Buckley,US,Male,,1966
a342964d-ca53-4e54-96dc-e8501851e77f,Walls of Jericho,US,,,1998
cf6e878f-4ad1-4b32-a105-f832c69a4f51,Milow,BE,Male,,1981
9941a936-196a-4a62-ae53-a69cbc33f20e,Black Flag,US,,,1976
b15ebd71-a252-417d-9e1c-3e6863da68f8,Faith No More,US,,,1981
ca264abf-3eb6-4d53-827b-6ab16988a4a3,Cornelis Vreeswijk,SE,Male,,1937
da90b5da-349e-4906-a0b4-805f5e46190d,Midlake,US,,,1999
55fd865d-4a0d-4fd0-af19-7e6feb168ab8,Bleeding Through,US,,,1999
746737be-e792-42bb-b18c-fb46d7935d7a,Finch,US,,US band,1999
8777a849-fb4e-4430-9918-170f619c5286,Bebel Gilberto,BR,Female,,1966
6da0515e-a27d-449d-84cc-00713c38a140,Skid Row,US,,80's American hard rock/heavy metal band,1986
61cd6f2a-cdde-4f34-aacd-b992badcacba,New Young Pony Club,GB,,,2004
1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e,Stevie Wonder,US,Male,,1950
7bd9e20e-74b9-446a-a2ed-a223f82a36e7,Cyndi Lauper,US,Female,,1953
f5cff7b2-b19d-4934-8525-b17248b30ab3,GusGus,IS,,,1995
18a0d72d-0be0-4196-a340-035163bfae1c,Gregorian,DE,,,
8475297d-fb78-4630-8d74-9b87b6bb7cc8,of Montreal,US,,,1996
4a8ac23a-e27a-44db-814a-f8c31beb68e6,Cassie,US,Female,American R&B artist Cassie Ventura,1986
6a5f768c-db43-461a-8e58-658084ebe84d,Alice in Videoland,SE,,,2002
1a60d6dd-9d3e-40fc-a66d-3184f9ee0d61,Eddie Vedder,,Male,,1964
8951c87f-f730-4247-b442-52ed14ad6a97,Laura Veirs,US,Female,,1973
6acb932e-840d-47ac-8e0d-725ad8a6e52c,New Found Glory,US,,,1997
5f572b31-8fd9-45ae-9beb-358c98d839df,The Dandy Warhols,US,,,1994
070d193a-845c-479f-980e-bef15710653e,Prince,US,Male,US singer/songwriter/musician,1958
a7bdc71f-697a-45d9-92b2-a01fbbe50272,Ani DiFranco,US,Female,,1970
d6bd72bc-b1e2-4525-92aa-0f853cbb41bf,[unknown],XW,Other,Special Purpose Artist - Do not add releases here, if possible.,
ac1dd50d-9f23-4c9a-8fc7-f2d6b03a5c5d,PMMP,FI,,,2002
381e8434-109a-439c-8acc-5d328359f2e0,The Brian Jonestown Massacre,US,,,1990
794c6bf2-3241-416f-9b8f-24e2d84a1c4b,The Stooges,US,,,1967
41a94033-8b12-4c60-a22c-38c78801e363,Fujiya & Miyagi,GB,,,2000
882d41ca-194d-405a-bfc5-b698ccfd77b4,Do Make Say Think,CA,,,1996
e664d1cd-23ab-48d5-b8fa-e98485daa5be,The Radio Dept.,SE,,,1995
afe409c2-57f1-45fe-9140-50cbccd88223,Looptroop Rockers,SE,,swedish hip hop, previously known as Looptroop,1992
bd13909f-1c29-4c27-a874-d4aaf27c5b1a,Fleetwood Mac,GB,,,1967
57e79d57-b795-475e-9fa2-5dd9d5513b8c,P.O.D.,US,,American metal band - Payable on Death,1992
a9b88ebb-83aa-4ef7-b674-fabeb572c14e,Beatsteaks,DE,,,1995
369fbad4-6fa4-4dae-9842-a69826cd359d,Leftfield,GB,,,1989
e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor,US,,,2005
06fb1c8b-566e-4cb2-985b-b467c90781d4,Jimi Hendrix,US,Male,,1942
98091205-c85e-49b0-954b-d84dab308138,The Spill Canvas,US,,,
3869dbb7-da0c-455f-ad74-332a9d35d016,Slagsmålsklubben,SE,,,2002
ec88cdc3-0517-4951-b5ef-7323e7316db0,Jawbreaker,US,,,1988
70248960-cb53-4ea4-943a-edb18f7d336f,Bruce Springsteen,US,Male,,1949
b4946461-dacb-4aa9-a77c-7b3231317794,Senses Fail,US,,,2002
31e9c35b-2675-4632-8596-f9bd9286f6c8,Buzzcocks,GB,,,1976
31745282-b1ea-4d62-939f-226b14d68e7c,In Flames,SE,,,1990
4f8b7186-b2a2-40db-97ae-6e1cd46d57b1,All That Remains,US,,,1998
e618770f-e994-41c3-856f-1eedf56b6d74,The Ting Tings,GB,,,2004
b5fa29f1-6c22-4321-a488-b5f363b06b06,The Stone Roses,GB,,,1984
115eda90-a9f4-4437-9e4d-513daa0d5f35,Murder by Death,US,,,2000
2fddb92d-24b2-46a5-bf28-3aed46f4684c,Kylie Minogue,AU,Female,,1968
c8fb45c8-b3da-422d-a6db-73ac2ee56f77,Air Traffic,GB,,,2004
4279aba0-1bde-40a9-8fb2-c63d165dc554,Delerium,CA,,Canadian trance/electronic/ambient band,1986
4306a798-e2f8-4192-9a45-2fd41cdae60c,Tindersticks,GB,,,1991
f98711e5-06f7-43ed-8239-da0f61a9c460,The Alan Parsons Project,GB,,,1975
c995a379-60b9-404b-bd97-a7e2de0751d3,Rob Zombie,US,Male,,1965
6d152109-c447-446d-9a06-3621c920bebd,Comeback Kid,CA,,,2002
fd429857-5ace-4609-ae54-1502c3bdac11,Billy Talent,CA,,,1993
1a99cc88-aea3-4fe3-96b9-20791667f65f,Dizzee Rascal,GB,Male,,1985
9512eed7-a1a9-4e2f-8cac-c10d1448c1ce,This Will Destroy You,US,,,2005
606bf117-494f-4864-891f-09d63ff6aa4b,Rise Against,US,,,1999
4c98aa1b-34eb-4336-987f-5e50aa059c00,The Script,,,,2001
592a3b6d-c42b-4567-99c9-ecf63bd66499,Chuck Berry,US,Male,,1926
365144f7-85af-4c83-b24b-b1d0b26160bb,Nickel Creek,US,,,1989
32a83250-7e26-422d-b9ac-f4564343e9ce,Peter Bjorn and John,SE,,,1999
ce886f30-8b8f-4cc8-b854-3749291350fd,Deltron 3030,US,,,2000
bc641be9-ca36-4c61-9394-5230433f6646,Liquid Tension Experiment,US,,,1997
6f28b158-4d1a-4f31-9339-7f381e3c4ee1,Los Planetas,ES,,,1990
1270af14-9c17-4400-8ebb-3f0ac40dcfb0,The Books,US,,American duo, formed in New York City in 1999,2000
2386cd66-e923-4e8e-bf14-2eebe2e9b973,3 Doors Down,,,,1996
679ec43c-bc04-4bb0-b619-2da702a214ba,James Horner,US,Male,,1953
342e72d6-e350-42c4-814a-3fe1801e65f5,Falconer,SE,,,2000
b09bcf6d-3a27-4fd5-8300-f42f51a80446,[Disney],US,,Special Purpose Artist - Do not add releases here, if possible.,1989
c71abd83-9d66-4c7b-9f0d-c9c36e85a955,Dilated Peoples,US,,,1992
9403a688-503e-464e-bb37-84626c57bb42,Kula Shaker,GB,,,1995
183d6ef6-e161-47ff-9085-063c8b897e97,They Might Be Giants,US,,,1982
ccd4426f-aef3-48e3-b04e-2e1de3d1f8d6,A Fine Frenzy,US,Female,,1984
5182c1d9-c7d2-4dad-afa0-ccfeada921a8,Black Sabbath,GB,,,1969
328d146c-79f1-4eb6-9e40-8ee5710c14e5,Imogen Heap,GB,Female,,1977
647221d0-f6b1-4e03-924c-c59b8059536f,Chromeo,CA,,electronic/disco duo, Dave 1 and P-Thugg,2001
6fea1339-260c-40fe-bb7a-ace5c8438955,Lacuna Coil,IT,,,1994
68f1175b-592b-4f28-ab1c-85c7a438c636,Turboneger,NO,,Norwegian metal band known internationally as Turbonegro,1988
4bb712d6-8be9-4c09-810a-eb3bed2be345,Héroes del Silencio,ES,,,1987
350bce49-c21b-4137-b50a-0766ded07e4d,Taking Back Sunday,US,,,1999
1b54e90c-638e-4fdd-a20e-4ab09db9fdaf,The Get Up Kids,US,,,1995
52b9e109-44a0-45eb-a197-226c4abab232,Sevendust,US,,,1994
1c90eb11-0531-402c-87dc-d578e36ec23c,Deathstars,SE,,,2000
f16d25c6-556f-42f9-b648-5f48a8f96ec2,Clawfinger,SE,,,1989
2e04a82f-9118-43b1-a918-bf84f122f7fc,The Pigeon Detectives,GB,,,2002
a64448e7-8936-430c-ae77-9f556481a56b,Jorge Ben Jor,BR,Male,Brazilian musician,1942
32efea44-6cb5-4b4f-bdaa-c8b8f6cef981,Manic Street Preachers,GB,,,1986
7952b266-9fd4-4a09-a324-7dc84f11b5fc,The John Butler Trio,AU,,,1998
b88f21a7-a1b9-48fd-bbc4-ae758026f17f,Anti‐Flag,US,,,1988
6e17c8d1-2493-46cc-88d4-64b848a32593,The Ark,SE,,,1991
d6e65033-b56a-49df-8744-6fc3ffd75edd,Boys Like Girls,US,,,2005
fca8cdfa-120d-49ec-b1da-0ff8aa90c3ab,The Cool Kids,US,,US big beat/hip hop group,2007
b6b2bb8d-54a9-491f-9607-7b546023b433,Pixies,US,,,1986
bfcc6d75-a6a5-4bc6-8282-47aec8531818,Cher,US,Female,,1946
8097243f-7a3d-435a-a11e-0c5f886528e0,Dream Evil,SE,,,1999
b185451a-9edd-46df-8046-1db7e9594f5a,Vetusta Morla,ES,,,1998
87a73cf0-ebdf-483d-8b5a-3db1e5e72122,Drowning Pool,US,,American hard rock band,1999
1043a3a9-6722-4cdb-a28a-6acbad217b38,Bishop Allen,US,,,2003
d50a4b89-ff1f-4659-9fde-f76f8d5b3c89,Carcass,GB,,,1985
298909e4-ebcb-47b8-95e9-cc53b087fc65,Lamb of God,US,,,1998
63011a8d-0117-4f7e-9991-1ef1f337ff70,Klaxons,GB,,,2005
bc3d74c5-9328-4a1b-8014-3ecdb3dababe,Nitin Sawhney,GB,Male,,1964
a33a9cd6-8c03-4047-b62d-59f76f494c20,Cloud Cult,US,,,1995
db008806-16f6-48fc-8521-3d953709689d,A Day to Remember,,,US post-hardcore band,2003
ccb8f30e-4d71-40c4-8b1d-846dafe73e2c,George Michael,GB,Male,,1963
0e0dd9da-5878-4c46-9a9a-6df43abb5c96,Hot Hot Heat,,,,1999
b91f0973-002e-4237-a39f-c7e02e786e53,Architecture in Helsinki,AU,,,2000
6be97d02-b66e-46d5-931c-0a81087fecbc,The Hellacopters,SE,,Swedish rock band,1994
5dfdca28-9ddc-4853-933c-8bc97d87beec,Marilyn Manson,US,,the band,1992
3a9f3479-4f0c-4355-8ccd-c9ed5cd01586,Ben Lee,,Male,Australian singer/songwriter,1978
c5539100-4631-42d2-9766-3157ed0a4035,Dane Cook,US,,,1972
d84c4e93-9c5f-45ab-a4ba-bd79d037eb31,Enigma,GB,,UK 80's disco group, released Ain't No Stopping Disco Mix,1981
2914ee0b-9055-4dee-bca2-4f385b1e617a,Deus,,,Trance artist/group,
9c0b1b7f-d63d-4e4f-bbec-1e7e7607dd22,Sunset Rubdown,CA,,,2005
c29f4522-f710-4bb5-a06b-d436fcc3b2fd,Combichrist,,,,2003
5508631d-697f-4839-a669-06637e5bcb90,Jordin Sparks,US,Female,,1989
4355a36d-805e-478d-8589-64f0292724b2,Morbid Angel,US,,,1983
bc85da58-52d9-457d-ae8d-5d8d4ec870a9,Aaliyah,US,Female,,1979
5e372a49-5672-4fb8-ba14-18c90780c4f9,Calexico,US,,,1996
deeea939-7f89-4762-b09f-79269cd70d3b,Queensrÿche,US,,,1981
f82f3a3e-29c2-42ca-b589-bc5dc210fa9e,The Kooks,GB,,UK band,2004
657ec972-3ab1-48a8-b472-1f1c210aaf17,A Wilhelm Scream,US,,,1996
265f242e-cf4e-4fbe-a3fe-43112387172f,Télépopmusik,FR,,,1998
92ee5562-3c1b-4e02-ac22-aae6261edac5,Blackalicious,US,,,1992
083b3a38-13c6-428f-9e02-6c306afa5761,Eisley,US,,,1998
11eabe0c-2638-4808-92f9-1dbd9c453429,Deerhoof,US,,,1994
122d63fc-8671-43e4-9752-34e846d62a9c,Katy Perry,US,Female,,1984
0ffb6573-a98e-412e-aa01-0a580e9d8b06,Elvis Costello & The Attractions,GB,,,1977
0103c1cc-4a09-4a5d-a344-56ad99a77193,Avril Lavigne,CA,Female,,1984
79239441-bfd5-4981-a70c-55c3f15c1287,Madonna,US,Female,,1958
1bc41dff-5397-4c53-bb50-469d2c277197,The Dillinger Escape Plan,US,,,1997
7db6aae5-6644-4513-9bfc-ca2e79d4469c,Peter Tosh,JM,Male,,1944
7520c1b4-59fe-4874-8a5f-6d4e6e36e98d,Madrugada,NO,,Norwegian rock band,1995
f57e14e4-b030-467c-b202-539453f504ec,Children of Bodom,FI,,,1997
00a9f935-ba93-4fc8-a33a-993abe9c936b,Nightwish,FI,,,1996
b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3,King Crimson,GB,,,1969
bbd80354-597e-4d53-94e4-92b3a7cb8f2c,Saxon,GB,,,1976
e9dfc148-d5f6-425e-b80b-f99ed2bd7c09,God Is an Astronaut,IE,,,2002
86a064f9-3ed4-4621-b29d-d05442c6b1ae,Junior Boys,CA,,,1999
22cbe400-9906-4c47-973c-b7122b23840a,Machinae Supremacy,SE,,,2000
e59b17a9-2c0d-4284-854e-6d51a448091d,Catch 22,US,,US Ska/punk band,1996
150e14bd-915d-4574-b574-f77dd7ea72ad,Michael Giacchino,US,Male,,1967
149e6720-4e4a-41a4-afca-6d29083fc091,Bad Religion,US,,,1980
75de3363-412c-4f17-ae66-9f4c0cd7629f,The Perishers,SE,,Swedish band,1997
847e8284-8582-4b0e-9c26-b042a4f49e57,Placebo,GB,,UK alternative rock band,1994
0a77bec1-12ef-4caa-b36a-f533001fcd29,Bent,GB,,,2000
59a7fbcb-ff74-494d-abd0-9c82359040c9,Grizzly Bear,US,,,2004
29c28ac3-27c5-4822-8eb6-0af89a3a7240,RZA,US,Male,US rapper / producer,1969
e0bba708-bdd3-478d-84ea-c706413bedab,A. R. Rahman,IN,Male,,1967
09037f07-42bc-46ac-a1ee-37f834451fee,Minor Threat,US,,,1980
25a757f1-9fbe-4c52-be2e-1a5294fb25b9,Shout Out Louds,SE,,,2001
35f866dc-c061-48ba-8157-cf2e0eac4857,Enrique Iglesias,ES,Male,,1975
1fa14a96-c25c-4bb7-b94d-ff453519eab3,Ashley Tisdale,US,Female,,1985
daeec599-bf5d-4428-994a-e76ba5f86e2f,Passion Pit,US,,,2007
618b6900-0618-4f1e-b835-bccb17f84294,Eric Clapton,GB,Male,,1945
e01c3376-15fa-40d7-b747-5f219bdefdd7,Steely Dan,US,,,1972
39ab1aed-75e0-4140-bd47-540276886b60,Oasis,GB,,English Britpop group,1991
e675295a-1efe-4247-aa3b-53b78d0cdffc,Mudhoney,US,,,1988
11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,The White Stripes,US,,,1997
2fa45bbb-0efb-4950-9d40-94bf23cbfec1,Bone Thugs‐n‐Harmony,US,,,1993
a3a92047-be1c-4f3e-8960-c4f8570984df,The Cribs,GB,,,2001
efa2c11a-1a35-4b60-bc1b-66d37de88511,DJ Shadow,US,Male,,1972
2c916f95-f6ba-46fa-b9d8-dc0d9379f603,The Fiery Furnaces,US,,,2000
23620454-4dca-45b7-8496-066e94d99826,Farin Urlaub,DE,Male,,1963
0b6b5e56-9c72-4106-8285-60c4983af93f,Husky Rescue,FI,,,2002
c3f28da8-662d-4f09-bdc7-3084bf685930,Iron & Wine,US,Male,,1974
74134743-106c-47a6-bb8d-5c9efde7818c,MSTRKRFT,CA,,,2005
d5da1841-9bc8-4813-9f89-11098090148e,The Fall,GB,,,1976
8766cdd6-066c-4b14-ba53-c7958e613bad,Gamma Ray,DE,,German speed/power metal band,1988
1cf39e0b-c595-46f7-9ea8-4d2b14843c81,Turisas,FI,,,1997
c3694ddc-f7e5-40dd-9fad-90d11a2c50fa,Flogging Molly,US,,,1996
d3ba1c50-d403-40df-8eac-80d74551a7e3,Benga,GB,Male,,1986
482a5456-7d8a-4366-a2e9-6f38853df632,Poets of the Fall,FI,,,2002
d3b2711f-2baa-441a-be95-14945ca7e6ea,Roxette,SE,,,1986
bc85c6f6-6b06-44c1-8754-ef32c1e6b824,Corinne Bailey Rae,GB,Female,,1979
ab4721e4-bc37-4bd2-be8c-8f1550152ad6,Danko Jones,CA,,the band,1996
6ffb8ea9-2370-44d8-b678-e9237bbd347b,Kings of Leon,US,,,1999
8ac9e35c-e92d-4030-99ef-ba4127b1555c,Static‐X,US,,industrial metal group,1994
d82ba5f4-da09-479a-ab18-4b1a122c4345,Oomph!,DE,,,1989
d67d1a21-6e45-4dd6-aef0-0191ba3796e0,Townes Van Zandt,US,Male,,1944
99acd557-c4e2-4086-9be9-85f57184dadc,O.S.T.R.,PL,Male,,1980
603ba565-3967-4be1-931e-9cb945394e86,*NSYNC,US,,US boy band,1995
e1e05cce-3922-44e1-8f20-015abe5e309d,Social Distortion,US,,,1978
6e0c7c0e-cba5-4c2c-a652-38f71ef5785d,Lily Allen,GB,Female,,1985
6e0ae159-8449-4262-bba5-18ec87fa529f,Rascal Flatts,US,,,1999
a8ed28e3-5c08-4448-b889-867483e251f5,Rodrigo y Gabriela,MX,,,2000
1fda852b-92e9-4562-82fa-c52820a77b23,The Pussycat Dolls,US,,,2003
0febdcf7-4e1f-4661-9493-b40427de2c13,Wu‐Tang Clan,US,,,1992
4580d83b-093e-4241-91fb-2dd71f5f1f3f,Carpenters,US,,,1968
e938a15c-b17e-4e7a-9f68-ff0d536cab44,The Jesus and Mary Chain,GB,,,1984
204db5a8-78f1-4078-801f-ae8f456eeb60,Fabrizio De André,IT,Male,,1940
3eb72791-6322-466b-87d3-24d74901eb2d,Anna Ternheim,SE,Female,,1978
8c9200b8-8e05-41d5-836e-44a37905560e,Hadouken!,GB,,,2005
8e05a404-3f8d-4b0a-9fc2-b7ab821b75f0,The Rakes,GB,,UK indie rock band,2002
f3e2ad21-900e-46a0-8597-2a3e457a7c27,Gui Boratto,BR,Male,,1974
7b353d3c-2bd9-40e3-a21d-b7da3f941339,Glenn Miller,US,Male,jazz band leader,1904
ffb18e19-64a4-4a65-b4ce-979e00c3c69d,The Album Leaf,US,Male,,
4849dbcf-4192-434c-825b-077c9057c119,Be Your Own Pet,,,,2003
107c7983-0728-46ea-8550-77e698adf690,The Dresden Dolls,US,,,2000
b5da400c-9a62-4686-b6fe-91518e57ce5d,,,,,
9d075d6e-9492-4343-ac95-93a808f61477,Jesse McCartney,US,Male,,1987
a5be6906-b6ad-43af-ae65-ec4f9aa6c40b,Armor for Sleep,US,,,2001
a91fbcd5-a74b-436e-ae0d-d2f6bb817820,Bo Kaspers orkester,SE,,,1991
ff294730-0315-440d-a543-54005779c15b,The Mamas & the Papas,US,,,1965
d0a3080c-57a5-4c35-9389-84a5a2f819f8,Estelle,,,90s trance artist Stefano Giachetta, key track "Harmonika",
47c8f88b-987a-4b64-9175-2b1b57809727,Billy Idol,GB,Male,,1955
8eed05a5-e9a1-4dda-8b33-e354c4ecc8b6,Satyricon,NO,,,1990
a3352eff-cde0-4f15-b44a-6f5c3e9cf079,James Morrison,US,,US funk drummer, member of Aquarian Dream,
7dc8f5bd-9d0b-4087-9f73-dc164950bbd8,Queens of the Stone Age,US,,,1996
818be9a0-e5a7-4ff5-a190-98d2411d0cbf,Uffie,US,Female,,1987
adc0f033-95c2-4e0b-87bc-c23ed3f26ce6,Shinedown,US,,,2001
ae681605-2801-4120-9a48-e18752042306,,,,,
5984e4ec-8a8e-4762-a5fb-e7d53436e0bd,Sahara Hotnights,SE,,,1992
bd4d397a-849a-48bf-be24-52eec87feeee,Adriana Calcanhotto,BR,Female,,1965
429d5f26-329c-41cc-bdff-17c29dbf1fb8,The Bouncing Souls,US,,,1988
f434ae2b-b203-490d-a8ac-aa9cd51c0e73,She Wants Revenge,US,,,2005
7c158ea8-c0aa-410e-bdc1-20bba9759577,The Cinematic Orchestra,GB,,,1997
b616019a-810c-4b05-a558-ad8406f225ff,Hello Saferide,SE,,,
024c3b90-9d09-4c67-902f-fdf49649e4f8,L’ÂME IMMORTELLE,AT,,,1996
382f1005-e9ab-4684-afd4-0bdae4ee37f2,2Pac,US,Male,,1971
7bace718-5f56-4311-9568-e46a70830605,Caliban,DE,,German heavy metal band,1997
ed2ac1e9-d51d-4eff-a2c2-85e81abd6360,Bob Marley,JM,Male,Jamaican reggae artist,1945
c3477250-bc5f-44e9-aa0a-144dd2d7a935,The Dø,FR,,,2007
451f8f16-990a-412c-ab3a-b61e5d265b55,Kaki King,US,Female,,1979
5b11f4ce-a62d-471e-81fc-a69a8278c7da,Nirvana,US,,90s US grunge band,1988
ee90d1b3-a4e2-4d18-9092-111d856e7e7a,Say Anything,US,,,2000
d700b3f5-45af-4d02-95ed-57d301bda93e,Mogwai,GB,,Scottish post-rock band,1995
14efbb08-c3d8-404c-9ead-ad71fa586ee6,Tiger Lou,SE,,,2001
ad79836d-9849-44df-8789-180bbc823f3c,Antonio Vivaldi,IT,Male,,1678
3a5d1cc7-627e-48ea-aba3-fdd20d782c33,Chico Buarque,BR,Male,,1944
b3a70929-32bc-4ace-994f-434b26ce96fe,Böhse Onkelz,DE,,,1980
a53f5eed-f9f1-4cf1-9994-4c9374904790,David Holmes,,Male,Northern Irish techno/electronic DJ,1969
9a04dc8c-82f1-457a-a25a-3ff19e1b471e,St. Germain,FR,Male,,1973
153c9281-268f-4cf3-8938-f5a4593e5df4,Soundgarden,US,,,1984
1f574ab1-a46d-4586-9331-f0ded23e0411,Flight of the Conchords,NZ,,,1998
b7a05028-423c-49f2-a7ac-68591c7cf78d,Fightstar,GB,,,2005
5e88b386-cf20-4aee-86b3-5a22cb8c2fda,El Perro del Mar,SE,Female,,
84800c46-2211-43e0-8a87-bdcbecf91932,Aphrodite,GB,Male,UK Drum & Bass producer Gavin King,
9b58672a-e68e-4972-956e-a8985a165a1f,Howard Shore,CA,Male,,1946
9854d99f-d954-4c0f-9ae5-58a0cdd885f5,Crowded House,AU,,,1985
ef2d4a1c-195e-41f4-839e-bdfd3f85adc3,Andrew W.K.,,Male,,1979
b614843c-bec3-421f-9af1-03169cdd4b63,Quasimoto,US,Male,,1973
4f6dd51e-bfd7-4153-ace7-9316d1757a57,Roots Manuva,GB,Male,,1972
42555956-bf57-4240-aadf-b58e6762932c,Guillemots,GB,,,2005
d044577e-aa22-43b7-ab29-cabee5f6643c,Heaven Shall Burn,DE,,,1996
9beb62b2-88db-4cea-801e-162cd344ee53,Beastie Boys,US,,,1979
4fbc55bb-61be-4eb7-b4b4-c08c68b4e060,Chamillionaire,US,Male,,1979
c296e10c-110a-4103-9e77-47bfebb7fb2e,Bob Marley & The Wailers,JM,,,1970
9f336c50-ae4c-4440-bda7-958aa12bc15a,Unearth,US,,,1998
5e857ebe-88f3-4aab-9534-6728c305e427,Kult,PL,,founded by Kazik Staszewski in 1982,1982
